,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,age,postal_code,location,email,_dob,_doi,_hoy,_age_hoy,_age_ins,_diff_hoy_ins,_age_ins_1,_age_ins_2
1099,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-12-20,davenport,kyle,male,1928-02-12,92,5573,colonia delfino,jguerrero@hotmail.com,1928-02-12,2020-12-20,2022-11-14 01:19:50.794925,94.75637541911289,92.85611614201524,1.9002592770976463,92.85611614201524,92.85611614201524
1100,univ. nacional del comahue,diseño industrial,2020-09-05,obrien,zachary,male,2015-05-15,57,3366,almirante brown,ryanlee@hotmail.com,2015-05-15,2020-09-05,2022-11-14 01:19:50.794925,7.502017013396129,5.311539593557705,2.190477419838424,,57.21491448898482
1101,univ. nacional del comahue,licenciatura en sociología,2020-09-24,sanders,david,male,2003-08-12,17,6461,capitan castro,ravengill@yahoo.com,2003-08-12,2020-09-24,2022-11-14 01:19:50.794925,19.258589701404784,17.120132514699137,2.138457186705647,17.120132514699137,17.120132514699137
1102,univ. nacional del comahue,licenciatura en ciencias geológicas,2021-01-15,obrien,john,male,1985-07-29,35,5417,9 de julio,brandon10@hotmail.com,1985-07-29,2021-01-15,2022-11-14 01:19:50.794925,37.29592106344507,35.46684736852913,1.829073694915941,35.46684736852913,35.46684736852913
1103,univ. nacional del comahue,ingeniería electrónica,2021-01-13,bennett,matthew,male,1954-05-18,66,2301,bella italia,fmoran@yahoo.com,1954-05-18,2021-01-13,2022-11-14 01:19:50.794925,68.49437140807912,66.6598218991492,1.8345495089299249,66.6598218991492,66.6598218991492
1104,univ. nacional del comahue,licenciatura en ciencias de la educación,2021-01-08,harris,timothy,male,1985-06-21,35,6538,la dorita,qpierce@gmail.com,1985-06-21,2021-01-08,2022-11-14 01:19:50.794925,37.39996152971064,35.55172248574577,1.8482390439648668,35.55172248574577,35.55172248574577
1105,univ. nacional del comahue,actuario,2020-10-05,long,cathy,female,1994-09-10,26,3317,arroyo magdalena,ndavis@gmail.com,1994-09-10,2020-10-05,2022-11-14 01:19:50.794925,28.17869073017334,26.07035052054457,2.1083402096287713,26.07035052054457,26.07035052054457
1106,univ. nacional del comahue,bioquímica,2021-01-24,ortega,daniel,male,2011-11-10,57,6315,colonia baron,frank71@hotmail.com,2011-11-10,2021-01-24,2022-11-14 01:19:50.794925,11.012013796355395,9.207581264502352,1.8044325318530436,,57.21491448898482
1107,univ. nacional del comahue,ingeniería en informática,2021-01-03,moran,albert,male,1997-09-28,23,3190,arroyo hondo,ellen71@hotmail.com,1997-09-28,2021-01-03,2022-11-14 01:19:50.794925,25.12866232438814,23.266733745388336,1.8619285789998052,23.266733745388336,23.266733745388336
1108,univ. nacional del comahue,actuario,2020-12-31,rodgers,shelley,female,1925-07-08,95,1678,caseros,john99@gmail.com,1925-07-08,2020-12-31,2022-11-14 01:19:50.794925,97.35464916874497,95.48450686872421,1.8701423000207598,95.48450686872421,95.48450686872421
1109,univ. nacional del comahue,ingeniería en informática,2021-01-18,alvarado,justin,male,1934-12-15,86,1816,colonia santa rosa,harrymason@hotmail.com,1934-12-15,2021-01-18,2022-11-14 01:19:50.794925,87.9170837156556,86.09622374176061,1.8208599738949829,86.09622374176061,86.09622374176061
1110,univ. nacional del comahue,ingeniería en informática,2020-11-20,tyler,richard,male,1931-11-02,89,4512,agua negra,shane42@gmail.com,1931-11-02,2020-11-20,2022-11-14 01:19:50.794925,91.0355597966155,89.0531633093082,1.9823964873072981,89.0531633093082,89.0531633093082
1111,univ. nacional del comahue,técnico para bioterios,2021-02-01,richardson,keith,male,2018-07-01,57,3466,abalo,kingjoseph@yahoo.com,2018-07-01,2021-02-01,2022-11-14 01:19:50.794925,4.372589304408264,2.5900600286111284,1.782529275797136,,57.21491448898482
1112,univ. nacional del comahue,ciencias veterinarias,2020-09-05,scott,ashley,female,1980-09-19,39,4516,caimancito,asimmons@yahoo.com,1980-09-19,2020-09-05,2022-11-14 01:19:50.794925,42.15296809384268,39.96249067400426,2.190477419838423,39.96249067400426,39.96249067400426
1113,univ. nacional del comahue,técnico para bioterios,2020-11-27,hamilton,megan,female,1976-05-26,44,5533,9 de julio,sheltonlacey@gmail.com,1976-05-26,2020-11-27,2022-11-14 01:19:50.794925,46.47064744386356,44.50741630560518,1.9632311382583794,44.50741630560518,44.50741630560518
1114,univ. nacional del comahue,licenciatura en ciencias de la educación,2020-10-29,gray,beth,female,1951-03-11,69,3113,colonia celina,sonya51@yahoo.com,1951-03-11,2020-10-29,2022-11-14 01:19:50.794925,71.68129516421374,69.6386647227527,2.042630441461043,69.6386647227527,69.6386647227527
1115,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-11-18,jordan,chad,male,2006-04-10,57,3226,buena vista,kathy90@gmail.com,2006-04-10,2020-11-18,2022-11-14 01:19:50.794925,16.59734409061195,14.609471789290676,1.987872301321275,,57.21491448898482
1116,univ. nacional del comahue,arquitectura,2020-11-27,carroll,joshua,male,1934-02-07,86,6461,capitan castro,joann70@hotmail.com,1934-02-07,2020-11-27,2022-11-14 01:19:50.794925,88.76857279482901,86.80534165657063,1.9632311382583794,86.80534165657063,86.80534165657063
1117,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-11-14,murray,wesley,male,1906-09-01,114,6000,barrio carosio,wpace@gmail.com,1906-09-01,2020-11-14,2022-11-14 01:19:50.794925,116.20513891186084,114.20631498251161,1.9988239293492285,114.20631498251161,114.20631498251161
1118,univ. nacional del comahue,licenciatura en ciencias de la computación,2021-01-17,brown,john,male,1981-10-30,39,4504,23 de agosto,smithamanda@gmail.com,1981-10-30,2021-01-17,2022-11-14 01:19:50.794925,41.04137784900535,39.217779968103386,1.8235978809019642,39.217779968103386,39.217779968103386
1119,univ. nacional del comahue,licenciatura en ciencias de la educación,2021-01-18,reynolds,grace,female,1920-03-17,100,3081,cavour,christopher92@yahoo.com,1920-03-17,2021-01-18,2022-11-14 01:19:50.794925,102.6634508552957,100.84259088140071,1.8208599738949829,100.84259088140071,100.84259088140071
1120,univ. nacional del comahue,ciencias veterinarias,2020-09-26,faulkner,mark,male,1934-01-27,86,1871,dock sud,englishlindsay@yahoo.com,1934-01-27,2020-09-26,2022-11-14 01:19:50.794925,88.79868977190588,86.66570839921422,2.1329813726916598,86.66570839921422,86.66570839921422
1121,univ. nacional del comahue,actuario,2021-01-06,scott,elizabeth,female,1933-01-05,88,2400,villani,whitney13@hotmail.com,1933-01-05,2021-01-06,2022-11-14 01:19:50.794925,89.85825978361044,88.0045449256316,1.8537148579788294,88.0045449256316,88.0045449256316
1122,univ. nacional del comahue,agronomía,2020-09-04,barnes,carla,female,1907-05-20,113,5384,punta de los llanos,hallian@gmail.com,1907-05-20,2020-09-04,2022-11-14 01:19:50.794925,115.49054518303684,113.29732985619144,2.1932153268454044,113.29732985619144,113.29732985619144
1123,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-12-25,johnson,julie,female,1975-05-08,45,4618,abra de pives,james61@hotmail.com,1975-05-08,2020-12-25,2022-11-14 01:19:50.794925,47.52200373454715,45.635433992484444,1.8865697420627043,45.635433992484444,45.635433992484444
1124,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-09-09,newman,rachel,female,1984-07-02,36,1678,caseros,oscarnielsen@yahoo.com,1984-07-02,2020-09-09,2022-11-14 01:19:50.794925,38.369180610184564,36.189654818374095,2.1795257918104696,36.189654818374095,36.189654818374095
1125,univ. nacional del comahue,licenciatura en producción de bioimagenes,2020-11-30,kent,kimberly,female,1937-08-12,83,3176,estacion sola,rodriguezkenneth@yahoo.com,1937-08-12,2020-11-30,2022-11-14 01:19:50.794925,85.25857601186975,83.30355859463234,1.9550174172374142,83.30355859463234,83.30355859463234
1126,univ. nacional del comahue,técnico para bioterios,2020-12-23,hill,krystal,female,1981-02-19,39,1828,banfield,gregorygriffith@gmail.com,1981-02-19,2020-12-23,2022-11-14 01:19:50.794925,41.73406832177344,39.84202276569676,1.8920455560766811,39.84202276569676,39.84202276569676
1127,univ. nacional del comahue,farmacia,2020-09-09,calderon,kirk,male,1910-02-11,110,2609,colonia morgan,cpalmer@hotmail.com,1910-02-11,2020-09-09,2022-11-14 01:19:50.794925,112.75811399006231,110.57858819825185,2.1795257918104625,110.57858819825185,110.57858819825185
1128,univ. nacional del comahue,actuario,2020-10-03,long,kara,female,1968-03-27,52,3340,boqueron,adamscolleen@hotmail.com,1968-03-27,2020-10-03,2022-11-14 01:19:50.794925,54.63508613870329,52.521270115060545,2.113816023642741,52.521270115060545,52.521270115060545
1129,univ. nacional del comahue,licenciatura en ciencias ambientales,2020-11-27,hart,sophia,female,1998-11-18,22,2187,arteaga,louisgreer@hotmail.com,1998-11-18,2020-11-27,2022-11-14 01:19:50.794925,23.989693009480924,22.026461871222544,1.9632311382583794,22.026461871222544,22.026461871222544
1130,univ. nacional del comahue,licenciatura en administración,2020-10-07,jones,robert,male,1981-07-26,39,2745,gahan,gloriasalinas@gmail.com,1981-07-26,2020-10-07,2022-11-14 01:19:50.794925,41.30421692167624,39.201352526061456,2.1028643956147874,39.201352526061456,39.201352526061456
1131,univ. nacional del comahue,licenciatura en psicología,2020-09-04,obrien,jeffrey,male,1954-06-03,66,3337,adolfo j pomar,transcott@yahoo.com,1954-06-03,2020-09-04,2022-11-14 01:19:50.794925,68.4505648959673,66.25734956912189,2.1932153268454186,66.25734956912189,66.25734956912189
1132,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-09-26,knapp,sana,female,2011-04-10,57,6628,colonia zambungo,qmcgrath@yahoo.com,2011-04-10,2020-09-26,2022-11-14 01:19:50.794925,11.597925895850937,9.464944523159271,2.132981372691665,,57.21491448898482
1133,univ. nacional del comahue,farmacia,2020-09-14,carpenter,crystal,female,1955-01-18,65,3218,arroyo palmar,alicia62@gmail.com,1955-01-18,2020-09-14,2022-11-14 01:19:50.794925,67.82358419136693,65.6577479345914,2.1658362567755347,65.6577479345914,65.6577479345914
1134,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-10-27,armstrong,john,male,1980-08-24,40,2400,villani,jennifer88@gmail.com,1980-08-24,2020-10-27,2022-11-14 01:19:50.794925,42.224153676024386,40.17604742054936,2.0481062554750267,40.17604742054936,40.17604742054936
1135,univ. nacional del comahue,ingeniería mecánica,2020-09-02,larson,mary,female,1909-11-26,110,7519,san mayol,michaelwhite@yahoo.com,1909-11-26,2020-09-02,2022-11-14 01:19:50.794925,112.96893282960043,110.77024168874104,2.1986911408593954,110.77024168874104,110.77024168874104
1136,univ. nacional del comahue,técnico para bioterios,2021-01-19,humphrey,cristina,female,1963-01-31,57,1804,canning,anneconway@gmail.com,1963-01-31,2021-01-19,2022-11-14 01:19:50.794925,59.787827125855664,57.96970505896767,1.8181220668879945,57.96970505896767,57.96970505896767
1137,univ. nacional del comahue,diseño industrial,2020-11-13,krueger,melissa,female,1909-12-18,110,2943,ireneo portela,johnhogan@yahoo.com,1909-12-18,2020-11-13,2022-11-14 01:19:50.794925,112.90869887544669,110.90713703909047,2.001561836356217,110.90713703909047,110.90713703909047
1138,univ. nacional del comahue,licenciatura en relaciones del trabajo,2020-12-07,pena,renee,female,1911-07-16,109,5770,chacras viejas,perryjames@hotmail.com,1911-07-16,2020-12-07,2022-11-14 01:19:50.794925,111.33440234642829,109.3985502782398,1.9358520681884954,109.3985502782398,109.3985502782398
1139,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-09-09,castro,melvin,male,1975-04-15,45,2527,colonia san francisco,keithglenn@gmail.com,1975-04-15,2020-09-09,2022-11-14 01:19:50.794925,47.58497559570788,45.40544980389741,2.1795257918104696,45.40544980389741,45.40544980389741
1140,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-12-21,taylor,taylor,female,1949-03-15,71,6352,colonia la india,jeremyjones@hotmail.com,1949-03-15,2020-12-21,2022-11-14 01:19:50.794925,73.6690156512874,71.77149428119674,1.897521370090658,71.77149428119674,71.77149428119674
1141,univ. nacional del comahue,farmacia,2020-11-13,jacobs,michael,male,1997-01-27,23,2248,bernardo de irigoyen,brian58@yahoo.com,1997-01-27,2020-11-13,2022-11-14 01:19:50.794925,25.796711634093338,23.79514979773712,2.001561836356217,23.79514979773712,23.79514979773712
1142,univ. nacional del comahue,bioquímica,2020-12-10,george,scott,male,1988-11-16,32,2843,general galarza,brittany55@hotmail.com,1988-11-16,2020-12-10,2022-11-14 01:19:50.794925,33.99400521301693,32.0663668658494,1.9276383471675302,32.0663668658494,32.0663668658494
1143,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-09-05,brown,thomas,male,1993-10-21,26,1770,aldo bonzi,lsanford@gmail.com,1993-10-21,2020-09-05,2022-11-14 01:19:50.794925,29.06577260043762,26.875295180599192,2.1904774198384267,26.875295180599192,26.875295180599192
1144,univ. nacional del comahue,licenciatura en artes,2020-12-31,jones,debra,female,1918-09-11,102,5470,abra verde,adamsrobert@gmail.com,1918-09-11,2020-12-31,2022-11-14 01:19:50.794925,104.17751343016033,102.30737113013957,1.8701423000207598,102.30737113013957,102.30737113013957
1145,univ. nacional del comahue,medicina,2020-09-24,castillo,matthew,male,1973-07-28,47,5417,9 de julio,smithjoshua@hotmail.com,1973-07-28,2020-09-24,2022-11-14 01:19:50.794925,49.29890538208269,47.16044819537704,2.1384571867056437,47.16044819537704,47.16044819537704
1146,univ. nacional del comahue,licenciatura en producción de bioimagenes,2021-01-28,cervantes,monique,female,1978-12-09,42,5421,la tranca,sarah24@hotmail.com,1978-12-09,2021-01-28,2022-11-14 01:19:50.794925,43.932607648385215,42.13912674456012,1.7934809038250918,42.13912674456012,42.13912674456012
1147,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-11-10,ryan,cindy,female,2020-07-06,57,6031,de bruyn,millererika@hotmail.com,2020-07-06,2020-11-10,2022-11-14 01:19:50.794925,2.3574897472647227,0.3477141898875405,2.009775557377182,,57.21491448898482
1148,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-11-10,riley,jose,male,2009-04-01,57,5557,caracoles,hparker@gmail.com,2009-04-01,2020-11-10,2022-11-14 01:19:50.794925,13.621239174015443,11.611463616638261,2.009775557377182,,57.21491448898482
1149,univ. nacional del comahue,medicina,2021-01-03,thompson,eric,male,2000-06-15,20,1894,juan vucetich ex dr r levene,lauren78@gmail.com,2000-06-15,2021-01-03,2022-11-14 01:19:50.794925,22.415396480462533,20.553467901462728,1.8619285789998052,20.553467901462728,20.553467901462728
1150,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-12-21,robles,patricia,female,1989-12-28,30,6608,agote,gdunn@hotmail.com,1989-12-28,2020-12-21,2022-11-14 01:19:50.794925,32.87967706117261,30.982155691081953,1.8975213700906544,30.982155691081953,30.982155691081953
1151,univ. nacional del comahue,licenciatura en ciencias geológicas,2021-01-17,jones,sherry,female,1968-09-25,52,2605,otto bemberg,carriesims@yahoo.com,1968-09-25,2021-01-17,2022-11-14 01:19:50.794925,54.136787063431385,52.31318918252941,1.8235978809019713,52.31318918252941,52.31318918252941
1152,univ. nacional del comahue,diseño de imagen y sonido,2020-10-17,davis,doris,female,1968-09-18,52,3532,curandu,daniellejohnson@yahoo.com,1968-09-18,2020-10-17,2022-11-14 01:19:50.794925,54.1559524124803,52.08046708693539,2.0754853255449106,52.08046708693539,52.08046708693539
1153,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-11-27,george,anthony,male,1941-09-05,79,8536,chipauquil,john53@gmail.com,1941-09-05,2020-11-27,2022-11-14 01:19:50.794925,81.19278410649181,79.22955296823343,1.9632311382583794,79.22955296823343,79.22955296823343
1154,univ. nacional del comahue,licenciatura en ciencia política,2020-12-04,melton,olia,female,1958-06-26,62,7160,la union,twatkins@gmail.com,1958-06-26,2020-12-04,2022-11-14 01:19:50.794925,64.38751089759636,62.443445108386896,1.9440657892094606,62.443445108386896,62.443445108386896
1155,univ. nacional del comahue,licenciatura en administración,2020-10-19,benjamin,stephanie,female,1994-05-21,26,1744,cuartel v,agoodman@yahoo.com,1994-05-21,2020-10-19,2022-11-14 01:19:50.794925,28.485336314956054,26.41532680342512,2.070009511530934,26.41532680342512,26.41532680342512
1156,univ. nacional del comahue,bioquímica,2021-01-30,hahn,shawn,male,2006-02-23,57,8115,bajo hondo,christy55@gmail.com,2006-02-23,2021-01-30,2022-11-14 01:19:50.794925,16.72328781293342,14.93528272312231,1.7880050898111115,,57.21491448898482
1157,univ. nacional del comahue,ingeniería mecánica,2021-01-29,perry,lisa,female,1941-11-26,79,3117,aldea san antonio,basssarah@yahoo.com,1941-11-26,2021-01-29,2022-11-14 01:19:50.794925,80.96827573191875,79.17753273510066,1.7907429968180963,79.17753273510066,79.17753273510066
1158,univ. nacional del comahue,licenciatura en ciencias biológicas,2021-01-25,booth,richard,male,1989-01-13,32,2183,arequito,mortonstacy@gmail.com,1989-01-13,2021-01-25,2022-11-14 01:19:50.794925,33.8352066066116,32.03351198176554,1.801694624846057,32.03351198176554,32.03351198176554
1159,univ. nacional del comahue,medicina,2020-09-03,jennings,erin,female,1988-03-03,32,6307,colonia la oracion,martinezstephanie@gmail.com,1988-03-03,2020-09-03,2022-11-14 01:19:50.794925,34.70038522081997,32.50443198696756,2.195953233852407,32.50443198696756,32.50443198696756
1160,univ. nacional del comahue,licenciatura en ciencias ambientales,2020-10-19,hughes,matthew,male,1969-09-13,51,6665,ernestina,mcguirelaura@yahoo.com,1969-09-13,2020-10-19,2022-11-14 01:19:50.794925,53.17030588996444,51.100296378433505,2.070009511530934,51.100296378433505,51.100296378433505
1161,univ. nacional del comahue,licenciatura en ciencias de la educación,2020-10-06,hall,marcus,male,1948-04-10,72,5303,anjullon,david12@gmail.com,1948-04-10,2020-10-06,2022-11-14 01:19:50.794925,74.5971661266565,72.49156382403471,2.10560230262179,72.49156382403471,72.49156382403471
